user_id,contract,most_search_t6,count_t6,category_t6,most_search_t7,count_t7,category_t7,keyword_changed_flag,category_shift_flag,category_transition,most_watch_type,taste_profile,activity_level,active_days,total_giai_tri,total_phim_truyen,total_the_thao,total_thieu_nhi,total_truyen_hinh
1797545,,vebo tv,5,Khác,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,Yes,Changed,Khác -> phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,,,,,,,,,
2039419,,trữ tình,3,Âm nhạc,tôi thấy hoa vàng trên cỏ xanh,2,Phim Việt Nam,Yes,Changed,Âm nhạc -> Phim Việt Nam,,,,,,,,,
2097684,,xi,5,Khác,tom,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
2125303,,thử thách thần chết giữa hai thế giới,2,giữa hai thế giới : Phim chiếu rạp / Giả tưởng,vua bếp soma phần 5,3,Anime,Yes,Changed,giữa hai thế giới : Phim chiếu rạp / Giả tưởng -> Anime,,,,,,,,,
2132008,,aerobic,7,Khác,1234231nhac,10,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
2134588,,kế hoạch nguồn nhịp tim,2,Khác,bằng chứng thép 3,2,Phim Hồng Kông,Yes,Changed,Khác -> Phim Hồng Kông,,,,,,,,,
2540594,,thẩm phán ác ma,7,Phim Hàn Quốc,thiên nga bóng đêm,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
2594385,,thử thách thần tượng,4,Chương trình truyền hình,thử thách thần tượng,2,Chương trình truyền hình,No,Unchanged,Unchanged,,,,,,,,,
2633025,,co dau nhap khau,2,Khác,biệt đội lego,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
2692832,,nhất kiến khuynh tâm,2,Phim Trung Quốc,mặt nạ thủy tinh,4,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
2707568,,minh lan truyện,2,Phim Trung Quốc,mỹ nhân mộ bạch thủ thuyết minh,3,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
2809168,,heo peppa,5,Phim hoạt hình,heo peppa,2,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
318623,,iron man,2,Khác,the break up,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
3215363,,mị nguyệt truyện,7,Phim Trung Quốc,vân tịch truyện,5,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
3398105,,công tố viên chuyển sinh,2,Khác,mật danh k2,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
3563853,,iron man,2,Khác,trò chơi vương quyền s4,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
3609453,,yêu nhầm chị dâu,3,Phim Thái Lan,hoa gian tân nương,3,Phim Trung Quốc,Yes,Changed,Phim Thái Lan -> Phim Trung Quốc,,,,,,,,,
3628680,,ai chung tinh duoc mai,3,Khác,baz,7,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
3960380,,chiều sân ga phương anh official mv,4,Khác,ca nhạc,2,Âm nhạc,Yes,Changed,Khác -> Âm nhạc,,,,,,,,,
3985319,,đêm tiền đồn,7,Khác,rừng lá thấp,5,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40068404,,cảnh đẹp ngày vui biết bao giờ,3,Phim Trung Quốc,cuộc chiến thượng lưu 2,4,Phim Hàn Quốc,Yes,Changed,Phim Trung Quốc -> Phim Hàn Quốc,,,,,,,,,
40267757,,cha sang,3,Khác,tiên kiếm kỳ hiệp,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40312654,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
40327278,,prime provider,13,Khác,prime provider,21,Khác,No,Unchanged,Unchanged,,,,,,,,,
40361171,,gui th,2,Khác,sáng như trăng trong mây,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40371944,,tinh trung nhạc phi,2,Khác,phủ khai phong,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40416734,,nàng bạch tuyết và bảy chú lùn,8,Phim hoạt hình,xe cấp cứu,2,Phương tiện,Yes,Changed,Phim hoạt hình -> Phương tiện,,,,,,,,,
40435033,,tình duyên,2,Khác,hai kich thuy nga,6,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40571647,,sousei,2,Khác,sword a,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
40639694,,anh em,3,Khác,batman,11,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40712343,,sao băng,5,Khác,vườn sao băng,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40757757,,người đẹp tóc mây,6,Phim hoạt hình,chú hề ma quái,2,Tâm linh,Yes,Changed,Phim hoạt hình -> Tâm linh,,,,,,,,,
40848848,,happiness,5,Phim Hàn Quốc,penthouse 3,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
4092283,,xin chào,2,Khác,thử thách thần chết giữa hai thế giới,2,giữa hai thế giới : Phim chiếu rạp / Giả tưởng,Yes,Changed,Khác -> giữa hai thế giới : Phim chiếu rạp / Giả tưởng,,,,,,,,,
40929991,,hội pháp sư,2,Anime,vung dat linh hon,2,Tâm linh,Yes,Changed,Anime -> Tâm linh,,,,,,,,,
40976144,,2gether,2,Khác,tìm kiếm bằng giọng nói,2,Tìm kiếm chung / Chức năng,Yes,Changed,Khác -> Tìm kiếm chung / Chức năng,,,,,,,,,
41077825,,anh tham tu,3,Khác,anh tham tu,3,Khác,No,Unchanged,Unchanged,,,,,,,,,
41078024,,buited,2,Khác,con tim sắt đá,2,Phim Thái Lan,Yes,Changed,Khác -> Phim Thái Lan,,,,,,,,,
41085414,,siêu nhân,3,Phim hoạt hình,xe cấp cứu,4,Phương tiện,Yes,Changed,Phim hoạt hình -> Phương tiện,,,,,,,,,
4109384,,46 ngày san bằng đám cưới,2,Phim Thái Lan,tình yêu hoán kiếp,2,Khác,Yes,Changed,Phim Thái Lan -> Khác,,,,,,,,,
41185589,,xem tam mao tv,2,Khác,xem tam mao tv,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
41215569,,youtube,6,Nền tảng,viet thang hat treo,2,Khác,Yes,Changed,Nền tảng -> Khác,,,,,,,,,
41244675,,học viện anh hùng phần 5,6,Anime,mr queen,5,Phim Hàn Quốc,Yes,Changed,Anime -> Phim Hàn Quốc,,,,,,,,,
41247684,,siêu nhân,2,Phim hoạt hình,siêu nhân,2,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
41247838,,one punch man,3,Anime,hội pháp sư,3,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
41265810,,châu tinh trì phủ nhận yêu người đẹp kém 42 tuổi,3,Tìm kiếm chung / Tin tức giải trí,người đẹp tóc mây,2,Phim hoạt hình,Yes,Changed,Tìm kiếm chung / Tin tức giải trí -> Phim hoạt hình,,,,,,,,,
41280368,,prime provider,2,Khác,prime provider,3,Khác,No,Unchanged,Unchanged,,,,,,,,,
41283483,,taxi driver,2,Phim Hàn Quốc,penthouse,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
41350126,,bầu trời rực đỏ,7,Phim Hàn Quốc,theqioi son,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
41383970,,joke,2,Khác,penthouse 2,3,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
41387690,,sát thủ ninja,2,Khác,biệt đội bất hảo,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
413996,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,cô bé đến từ hành tinh vn,3,Khác,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Khác,,,,,,,,,
41417374,,tìm kiếm bằng giọng nói,19,Tìm kiếm chung / Chức năng,tìm kiếm bằng giọng nói,2,Tìm kiếm chung / Chức năng,No,Unchanged,Unchanged,,,,,,,,,
41448753,,capt,2,Khác,spide,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41553911,,bạn trai tôi là hồ ly,2,Phim Hàn Quốc,dear m,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
41619241,,thiếu nhi,4,Tìm kiếm chung,thiếu nhi,2,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
41645156,,yeu,6,Khác,gui,11,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41645664,,prime provider,2,Khác,người thầy y đức 2,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
416657,,phim trường ma,2,Thể loại phim,trang cai,2,Khác,Yes,Changed,Thể loại phim -> Khác,,,,,,,,,
41665925,,thiếu nhi,6,Tìm kiếm chung,thiếu nhi,3,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
41707851,,cuộc sống thượng lưu,8,Phim Hàn Quốc,cuộc chiến thượng lưu,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
41775587,,tay súng hàng đầu,2,Khác,lưỡi gươm diệt quỷ,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
41776571,,penthouse phần 2,2,Phim Hàn Quốc,penthouse 2,9,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
41783336,,lưu ly mỹ nhân sát,5,Phim Trung Quốc,lưu ly mỹ nhân sát,5,Phim Trung Quốc,No,Unchanged,Unchanged,,,,,,,,,
41825324,,học viện anh hùng phần 4,4,Anime,vẻ đẹp đích thực,14,Phim Hàn Quốc,Yes,Changed,Anime -> Phim Hàn Quốc,,,,,,,,,
41832194,,chú thuật hồi chiến,7,Anime,waccha primagi,4,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
41856126,,đừng ngang ngược với chị,2,Khác,bây giờ chu,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41857924,,na tra ma đồng giáng thế,11,ma đồng giáng thế : Phim hoạt hình,na tra ma đồng giáng thế,6,ma đồng giáng thế : Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
41947349,,liên minh công lý phiên bản của zack snyder,5,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,hoắc nguyên giáp,2,Khác,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Khác,,,,,,,,,
41953629,,thách thức danh hài,2,Chương trình truyền hình,chú nhím thần tốc sonic,3,Khác,Yes,Changed,Chương trình truyền hình -> Khác,,,,,,,,,
41984019,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,saku,2,Khác,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Khác,,,,,,,,,
41995584,,trường ca hành,2,Khác,chúng ta không biết yêu,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
42107181,,fairy,2,Khác,naruto ngoai truyen,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
42123425,,sao băng,3,Khác,huyền thoại biển xanh,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
42123733,,thần bài,3,Khác,chiến dịch sói sa mạc,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42127981,,vẻ đẹp đích thực,2,Phim Hàn Quốc,thư ký kim sao thế,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
42134215,,con heo đất,3,Âm nhạc thiếu nhi,con heo đất,8,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
42145562,,nghiệp trong phúc,2,Khác,nguy cơ tiên sinh,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42166385,,k sport,3,Khác,sports,9,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42179752,,jealousy,2,Khác,the wedding song,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42182072,,mortal kombat,2,Khác,rừng,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42182567,,một con vịt,2,Âm nhạc thiếu nhi,một con vịt,8,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
42182805,,lê hấp đường phèn,2,Phim Trung Quốc,hoa du ký,2,Phim Hàn Quốc,Yes,Changed,Phim Trung Quốc -> Phim Hàn Quốc,,,,,,,,,
42186714,,thanh gươm diệt quỷ phần kỹ viện trấn,2,Anime,gintama,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
42199417,,điệp vụ báo hồng,3,Khác,boboiboy,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42203827,,gửi thời thanh xuân ngây thơ tươi đẹp,3,Phim Trung Quốc,cuồng si,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
42251399,,baby shark,2,Âm nhạc thiếu nhi,baby shark,6,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
42307717,,again my life,6,Phim Hàn Quốc,happi,5,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
42313033,,phim võ thuật,4,Khác,phim võ thuật hồng kông,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42315071,,hội pháp sư,13,Anime,hội pháp sư,7,Anime,No,Unchanged,Unchanged,,,,,,,,,
42331763,,nước cờ đi vào tim em,14,Khác,truy sát,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42334430,,cuoc phi,5,Khác,overlord iv,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
42339268,,cuộc chiến thượng lưu,5,Phim Hàn Quốc,penthouse 4,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
42363258,,nỗi vương vấn của hạ tiên sinh,3,Phim Trung Quốc,true beauty tập 1,2,Phim Hàn Quốc,Yes,Changed,Phim Trung Quốc -> Phim Hàn Quốc,,,,,,,,,
42393285,,clannad,2,Khác,kinposche,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42421528,,siêu nhân,5,Phim hoạt hình,khủng long,3,Động vật,Yes,Changed,Phim hoạt hình -> Động vật,,,,,,,,,
42430115,,thieu nu tinh nghich,2,Khác,bach loc,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42451898,,bầu trời đ,2,Khác,mây hạo ánh trăng,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42487190,,siêu nhân,6,Phim hoạt hình,siêu nhân,10,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
42501081,,bolero,3,Âm nhạc,bolero,3,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
4250170,,cắc tùng tùng,3,Khác,cắc tùng tùng,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
42520111,,hoa du,2,Khác,mouse,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
42573494,,titan,5,Anime,may,2,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
42607123,,18 cong,2,Khác,bungou stray dogs season 2,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42613226,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
42622043,,prime provider,3,Khác,prime provider,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
42624083,,một con vịt,5,Âm nhạc thiếu nhi,một con vịt,5,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
42631897,,hau d,4,Khác,người thầy y đức 2,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
42670333,,vtv6,8,Kênh truyền hình,chú chó đi hai chân,3,Khác,Yes,Changed,Kênh truyền hình -> Khác,,,,,,,,,
42688161,,đẳng cấp thú cưng 2,2,Khác,người đẹp tóc mây,2,Phim hoạt hình,Yes,Changed,Khác -> Phim hoạt hình,,,,,,,,,
42692582,,quốc vương,3,Khác,super idol,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42734941,,một con vịt,5,Âm nhạc thiếu nhi,một con vịt,7,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
42767261,,sao băng,3,Khác,quý ông hoàn hảo và cô nàng tạm được,3,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
42818937,,canh sat hinh su,3,Phim Việt Nam,tìm kiếm bằng giọng nói,4,Tìm kiếm chung / Chức năng,Yes,Changed,Phim Việt Nam -> Tìm kiếm chung / Chức năng,,,,,,,,,
42834080,,hương mật tựa khói sương,2,Phim Trung Quốc,luu l,3,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
42925119,,hội pháp sư,15,Anime,lưỡi gươm diệt quỷ lang tho ren,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
42939723,,thanh gươm diệt quỷ chuyến tàu vô tận,3,Anime,kẻ trộm mặt trăng minions,3,minions : Phim hoạt hình,Yes,Changed,Anime -> minions : Phim hoạt hình,,,,,,,,,
42975402,,nhiet,2,Khác,dang cap thu thach,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42979322,,sao băng,6,Khác,cổ máy thời gian,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
43004849,,nàng bạch tuyết và bảy chú lùn,2,Phim hoạt hình,nàng bạch tuyết và bảy chú lùn,2,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
43025036,,phi nhung,2,Âm nhạc,phi nhung,2,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
43125084,,học viện anh hùng phần 2,2,Anime,học viện anh hùng phần 2,2,Anime,No,Unchanged,Unchanged,,,,,,,,,
43173125,,nu thanh,3,Khác,cô nàng đẹp trai,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
43214183,,bạn trai tôi là hồ ly,2,Phim Hàn Quốc,người đẹp và quái vật,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
43253569,,goblin,2,Phim Hàn Quốc,one punch man,2,Anime,Yes,Changed,Phim Hàn Quốc -> Anime,,,,,,,,,
43337145,,chỉ còn những mùa nhớ,4,Khác,chỉ còn những mùa nhớ,5,Khác,No,Unchanged,Unchanged,,,,,,,,,
43423787,,john wick,2,Phim chiếu rạp / Hành động,doom day,2,Khác,Yes,Changed,Phim chiếu rạp / Hành động -> Khác,,,,,,,,,
43453128,,thanh gươm diệt quỷ phần kỹ viện trấn,2,Anime,naruto,3,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
43456673,,học viện quân sự liệt hỏa,3,Phim Trung Quốc,em là thành trì doanh lũy của anh,3,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
43719824,,one punch man,4,Anime,hoa du ký,4,Phim Hàn Quốc,Yes,Changed,Anime -> Phim Hàn Quốc,,,,,,,,,
43727728,,thiên nga bóng đêm,2,Phim Hàn Quốc,chàng hậu,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
43821876,,hát mãi ước mơ,5,Khác,phù thủy tối thượng trong đa vũ trụ hỗn loạn,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
43841480,,xe cấp cứu,3,Phương tiện,oggy oggy,3,Phim hoạt hình,Yes,Changed,Phương tiện -> Phim hoạt hình,,,,,,,,,
43877140,,jujutsu kaisen,5,Anime,boku no hero academia season 5,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
43909744,,tiêu chiến,2,Khác,chàng hậu,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
43958897,,keep running,2,Chương trình Trung Quốc,shing,2,Khác,Yes,Changed,Chương trình Trung Quốc -> Khác,,,,,,,,,
44023450,,liên minh công lý phiên bản của zack snyder,3,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,4,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
44074658,,thiếu nhi,3,Tìm kiếm chung,thiếu nhi,4,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
44075437,,tải la bàn,2,Khác,khôi phuc fook,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44089596,,pokémon,7,Anime,conan thám tử lừng danh,4,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
44112921,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,iamchi,3,Khác,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Khác,,,,,,,,,
44133290,,hội pháp sư,13,Anime,hội pháp sư phần cuối,16,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
44140507,,teletu,4,Khác,song di,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44143500,,bolero,2,Âm nhạc,baby shark,2,Âm nhạc thiếu nhi,Yes,Changed,Âm nhạc -> Âm nhạc thiếu nhi,,,,,,,,,
44213811,,sao băng,6,Khác,hàng xóm của tôi không chịu lớn,8,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
44239196,,người thương kẻ nhớ,2,Khác,hoắc nguyên giáp,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44252016,,tam sinh tam thế thập lý đào hoa,2,Khác,cô nàng xinh đẹp,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
44325782,,nữ thanh tra tài ba,2,Phim Hàn Quốc,mật mã phù thủy phần 1,2,Tâm linh,Yes,Changed,Phim Hàn Quốc -> Tâm linh,,,,,,,,,
44335141,,liên khúc bolero,5,Âm nhạc,liên khúc bolero,10,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
44351349,,fairy tail,73,Anime,fairy tail,7,Anime,No,Unchanged,Unchanged,,,,,,,,,
44497587,,cái giá của tham vọng,9,Khác,cửa hàng bí mật,6,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44503226,,hội pháp sư,5,Anime,hội pháp sư,6,Anime,No,Unchanged,Unchanged,,,,,,,,,
4450661,,người chạy đua một bộ phim về anthony bourdain,2,Khác,phòng 1408,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44521756,,mặt trăng ôm mặt trời,6,Phim Hàn Quốc,pent,4,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
44536053,,một con vịt,5,Âm nhạc thiếu nhi,một con vịt,4,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
44555313,,bo gia,3,Khác,tuoi tr,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44582396,,kênh vtv6,2,Kênh truyền hình,at,2,Khác,Yes,Changed,Kênh truyền hình -> Khác,,,,,,,,,
44590632,,võ cổ truyền mad7 ngày 1,2,Khác,lầu bát đạo,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44594942,,hope,4,Khác,pachinco,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44597388,,trữ tình,2,Âm nhạc,sống,4,Khác,Yes,Changed,Âm nhạc -> Khác,,,,,,,,,
44603536,,penthouse 3,2,Phim Hàn Quốc,vuon sa,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
44611065,,liên minh công lý phiên bản của zack snyder,4,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,2ngay 1dem,4,Khác,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Khác,,,,,,,,,
44617975,,liên minh công lý phiên bản của zack snyder,3,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,true beauty,2,Phim Hàn Quốc,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Phim Hàn Quốc,,,,,,,,,
44631201,,hậu duệ mặt trời,6,Phim Hàn Quốc,ngôi sao khoai tây,39,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
44714925,,heo peppa,2,Phim hoạt hình,heo peppa,9,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
4477515,,lính bắn tỉa nhiệm vụ tối mật,2,Khác,vua sư tử,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44779839,,kẻ sát nhân,2,Khác,hạnh phúc đến vạn gia,5,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
44797891,,nữ thanh tra tài ba,4,Phim Hàn Quốc,ngược dòng thời gian để yeey anh,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
44801828,,born again,2,Khác,tư đằng,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
44864683,,ngôi sao khoai tây,3,Phim Hàn Quốc,ngôi sao khoai tây,2,Phim Hàn Quốc,No,Unchanged,Unchanged,,,,,,,,,
44885845,,hoa du ký,2,Phim Hàn Quốc,mặt trăng ôm mặt trời,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
44892176,,phim ngắn,2,Khác,truc tiep bong da vong 5 giai vo dich quoc gia viet nam 2022,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44968718,,bolero,2,Âm nhạc,bolero,2,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
45044597,,one punch man,2,Anime,attack on titan part 1,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
45069212,,fairy tail,6,Anime,fairy tail,6,Anime,No,Unchanged,Unchanged,,,,,,,,,
45091972,,sakura thủ lĩnh thẻ bài ss3,2,Anime,fairy tail,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
45092447,,mây họa ánh trăng,5,Phim Hàn Quốc,thiên tài lang băm,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
45283169,,thương ngày nắng về,2,Phim Việt Nam,chạy đâu cho thoát,2,Khác,Yes,Changed,Phim Việt Nam -> Khác,,,,,,,,,
45304972,,paw patrol,7,Phim hoạt hình,paw patrol,14,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
45316764,,yêu nhầm chị dâu,3,Phim Thái Lan,hậu cung như ý truyện,5,Phim Trung Quốc,Yes,Changed,Phim Thái Lan -> Phim Trung Quốc,,,,,,,,,
45325403,,paw patrol,5,Phim hoạt hình,paw patrol,5,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
45358372,,trữ tình,5,Âm nhạc,trữ tình,3,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
